path,file_name,sentence
/Audio_Dataset/Reciters/078/002/078002_30.wav,078002_30.wav,عَنِ النَّبَإِ الْعَظِيمِ
/Audio_Dataset/Reciters/078/003/078003_01.wav,078003_01.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_02.wav,078003_02.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_03.wav,078003_03.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_04.wav,078003_04.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_05.wav,078003_05.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_06.wav,078003_06.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_07.wav,078003_07.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_08.wav,078003_08.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_09.wav,078003_09.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_10.wav,078003_10.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_11.wav,078003_11.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_12.wav,078003_12.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_13.wav,078003_13.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_14.wav,078003_14.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_15.wav,078003_15.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_16.wav,078003_16.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_17.wav,078003_17.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_18.wav,078003_18.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_19.wav,078003_19.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_20.wav,078003_20.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_21.wav,078003_21.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_22.wav,078003_22.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_23.wav,078003_23.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_24.wav,078003_24.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_25.wav,078003_25.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_26.wav,078003_26.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_27.wav,078003_27.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_28.wav,078003_28.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_29.wav,078003_29.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/003/078003_30.wav,078003_30.wav,الَّذِي هُمْ فِيهِ مُخْتَلِفُونَ
/Audio_Dataset/Reciters/078/004/078004_01.wav,078004_01.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_02.wav,078004_02.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_03.wav,078004_03.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_04.wav,078004_04.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_05.wav,078004_05.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_06.wav,078004_06.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_07.wav,078004_07.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_08.wav,078004_08.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_09.wav,078004_09.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_10.wav,078004_10.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_11.wav,078004_11.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_12.wav,078004_12.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_13.wav,078004_13.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_14.wav,078004_14.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_15.wav,078004_15.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_16.wav,078004_16.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_17.wav,078004_17.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_18.wav,078004_18.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_19.wav,078004_19.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_20.wav,078004_20.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_21.wav,078004_21.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_22.wav,078004_22.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_23.wav,078004_23.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_24.wav,078004_24.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_25.wav,078004_25.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_26.wav,078004_26.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_27.wav,078004_27.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_28.wav,078004_28.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_29.wav,078004_29.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/004/078004_30.wav,078004_30.wav,كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_01.wav,078005_01.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_02.wav,078005_02.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_03.wav,078005_03.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_04.wav,078005_04.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_05.wav,078005_05.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_06.wav,078005_06.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_07.wav,078005_07.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_08.wav,078005_08.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_09.wav,078005_09.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_10.wav,078005_10.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_11.wav,078005_11.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_12.wav,078005_12.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_13.wav,078005_13.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_14.wav,078005_14.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_15.wav,078005_15.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_16.wav,078005_16.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_17.wav,078005_17.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_18.wav,078005_18.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_19.wav,078005_19.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_20.wav,078005_20.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_21.wav,078005_21.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_22.wav,078005_22.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_23.wav,078005_23.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_24.wav,078005_24.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_25.wav,078005_25.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_26.wav,078005_26.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_27.wav,078005_27.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_28.wav,078005_28.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_29.wav,078005_29.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/005/078005_30.wav,078005_30.wav,ثُمَّ كَلَّا سَيَعْلَمُونَ
/Audio_Dataset/Reciters/078/006/078006_01.wav,078006_01.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_02.wav,078006_02.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_03.wav,078006_03.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_04.wav,078006_04.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_05.wav,078006_05.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_06.wav,078006_06.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_07.wav,078006_07.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_08.wav,078006_08.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_09.wav,078006_09.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_10.wav,078006_10.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_11.wav,078006_11.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_12.wav,078006_12.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_13.wav,078006_13.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_14.wav,078006_14.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_15.wav,078006_15.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_16.wav,078006_16.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_17.wav,078006_17.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_18.wav,078006_18.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_19.wav,078006_19.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_20.wav,078006_20.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_21.wav,078006_21.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_22.wav,078006_22.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_23.wav,078006_23.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_24.wav,078006_24.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_25.wav,078006_25.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_26.wav,078006_26.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_27.wav,078006_27.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_28.wav,078006_28.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_29.wav,078006_29.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/006/078006_30.wav,078006_30.wav,أَلَمْ نَجْعَلِ الْأَرْضَ مِهَادًا
/Audio_Dataset/Reciters/078/007/078007_01.wav,078007_01.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_02.wav,078007_02.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_03.wav,078007_03.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_04.wav,078007_04.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_05.wav,078007_05.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_06.wav,078007_06.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_07.wav,078007_07.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_08.wav,078007_08.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_09.wav,078007_09.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_10.wav,078007_10.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_11.wav,078007_11.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_12.wav,078007_12.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_13.wav,078007_13.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_14.wav,078007_14.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_15.wav,078007_15.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_16.wav,078007_16.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_17.wav,078007_17.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_18.wav,078007_18.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_19.wav,078007_19.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_20.wav,078007_20.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_21.wav,078007_21.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_22.wav,078007_22.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_23.wav,078007_23.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_24.wav,078007_24.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_25.wav,078007_25.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_26.wav,078007_26.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_27.wav,078007_27.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_28.wav,078007_28.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_29.wav,078007_29.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/007/078007_30.wav,078007_30.wav,وَالْجِبَالَ أَوْتَادًا
/Audio_Dataset/Reciters/078/008/078008_01.wav,078008_01.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_02.wav,078008_02.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_03.wav,078008_03.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_04.wav,078008_04.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_05.wav,078008_05.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_06.wav,078008_06.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_07.wav,078008_07.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_08.wav,078008_08.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_09.wav,078008_09.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_10.wav,078008_10.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_11.wav,078008_11.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_12.wav,078008_12.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_13.wav,078008_13.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_14.wav,078008_14.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_15.wav,078008_15.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_16.wav,078008_16.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_17.wav,078008_17.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_18.wav,078008_18.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_19.wav,078008_19.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_20.wav,078008_20.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
/Audio_Dataset/Reciters/078/008/078008_21.wav,078008_21.wav,وَخَلَقْنَاكُمْ أَزْوَاجًا
